Compressor name,Compression speed,Decompression speed,Original size,Compressed size,Ratio,Filename
zlib 1.3.1 -7,26.11,465.42,8305920,1425145,17.16,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/581
zlib 1.3.1 -9,3.20,469.97,8305920,1423709,17.14,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/581
zstd 1.5.7 -1,591.04,1363.35,8305920,1318334,15.87,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/582
zstd 1.5.7 -3,381.50,1309.19,8305920,1391659,16.76,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/582
zstd 1.5.7 -5,248.38,1348.62,8305920,1367532,16.46,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/582
zstd 1.5.7 -7,111.98,1336.67,8305920,1330646,16.02,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/582
zstd 1.5.7 -9,81.02,1351.60,8305920,1230740,14.82,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/582
zstd 1.5.7 -11,39.36,1408.13,8305920,1248418,15.03,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/582
zstd 1.5.7 -13,23.27,1615.68,8305920,1249175,15.04,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/582
zstd 1.5.7 -15,12.61,2253.36,8305920,1223535,14.73,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/582
zstd 1.5.7 -16,9.70,1698.43,8305920,1270886,15.30,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/582
zstd 1.5.7 -19,5.94,1419.39,8305920,1106709,13.32,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/582
xz 5.8.1 -1,38.40,208.38,8305920,1098640,13.23,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/582
xz 5.8.1 -3,19.36,214.53,8305920,1101064,13.26,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/582
xz 5.8.1 -5,4.89,235.61,8305920,945492,11.38,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/582
xz 5.8.1 -7,4.72,235.45,8305920,943868,11.36,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/582
xz 5.8.1 -9,4.66,208.24,8305920,943868,11.36,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/582
zlib 1.3.1 -1,164.93,614.96,8305920,1508620,18.16,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/582
zlib 1.3.1 -3,119.23,680.16,8305920,1482127,17.84,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/582
zlib 1.3.1 -5,71.14,454.67,8305920,1432983,17.25,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/582
zlib 1.3.1 -7,26.26,469.53,8305920,1423062,17.13,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/582
zlib 1.3.1 -9,3.23,468.17,8305920,1421566,17.12,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/582
zstd 1.5.7 -1,586.11,1384.92,8305920,1318468,15.87,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/583
zstd 1.5.7 -3,387.88,1297.68,8305920,1396419,16.81,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/583
zstd 1.5.7 -5,245.61,1328.06,8305920,1370629,16.50,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/583
zstd 1.5.7 -7,110.70,1333.43,8305920,1334897,16.07,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/583
zstd 1.5.7 -9,79.84,1350.23,8305920,1240752,14.94,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/583
zstd 1.5.7 -11,39.40,1384.03,8305920,1257786,15.14,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/583
zstd 1.5.7 -13,23.08,1610.95,8305920,1258974,15.16,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/583
zstd 1.5.7 -15,13.19,2251.73,8305920,1230003,14.81,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/583
zstd 1.5.7 -16,9.38,1673.05,8305920,1265668,15.24,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/583
zstd 1.5.7 -19,5.81,1455.13,8305920,1113149,13.40,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/583
xz 5.8.1 -1,38.33,205.85,8305920,1101296,13.26,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/583
xz 5.8.1 -3,19.48,213.46,8305920,1104584,13.30,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/583
xz 5.8.1 -5,4.89,232.71,8305920,954704,11.49,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/583
xz 5.8.1 -7,4.69,232.22,8305920,953168,11.48,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/583
xz 5.8.1 -9,4.54,208.91,8305920,953168,11.48,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/583
zlib 1.3.1 -1,165.16,621.07,8305920,1509115,18.17,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/583
zlib 1.3.1 -3,118.55,676.26,8305920,1485284,17.88,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/583
zlib 1.3.1 -5,71.42,460.59,8305920,1436048,17.29,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/583
zlib 1.3.1 -7,26.19,459.14,8305920,1427068,17.18,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/583
zlib 1.3.1 -9,3.21,461.61,8305920,1425659,17.16,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/583
zstd 1.5.7 -1,590.80,1366.78,8305920,1320566,15.90,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/584
zstd 1.5.7 -3,387.73,1292.36,8305920,1396070,16.81,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/584
zstd 1.5.7 -5,245.80,1337.30,8305920,1369607,16.49,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/584
zstd 1.5.7 -7,111.88,1343.93,8305920,1334124,16.06,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/584
zstd 1.5.7 -9,80.12,1357.90,8305920,1242328,14.96,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/584
zstd 1.5.7 -11,39.09,1398.28,8305920,1259011,15.16,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/584
zstd 1.5.7 -13,23.14,1600.00,8305920,1258340,15.15,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/584
zstd 1.5.7 -15,12.45,2265.85,8305920,1228990,14.80,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/584
zstd 1.5.7 -16,9.61,1661.79,8305920,1259085,15.16,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/584
zstd 1.5.7 -19,5.88,1430.28,8305920,1111636,13.38,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/584
xz 5.8.1 -1,38.27,205.49,8305920,1103156,13.28,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/584
xz 5.8.1 -3,19.28,211.12,8305920,1105564,13.31,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/584
xz 5.8.1 -5,4.94,235.52,8305920,955124,11.50,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/584
xz 5.8.1 -7,4.71,233.63,8305920,952828,11.47,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/584
xz 5.8.1 -9,4.64,209.70,8305920,952828,11.47,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/584
zlib 1.3.1 -1,165.89,628.45,8305920,1513946,18.23,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/584
zlib 1.3.1 -3,119.68,676.91,8305920,1487253,17.91,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/584
zlib 1.3.1 -5,71.15,458.24,8305920,1438983,17.32,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/584
zlib 1.3.1 -7,26.06,459.11,8305920,1429943,17.22,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/584
zlib 1.3.1 -9,3.20,462.19,8305920,1428632,17.20,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/584
zstd 1.5.7 -1,576.97,1367.68,8305920,1344109,16.18,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/585
zstd 1.5.7 -3,383.19,1289.54,8305920,1399207,16.85,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/585
zstd 1.5.7 -5,243.80,1337.82,8305920,1372316,16.52,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/585
zstd 1.5.7 -7,110.32,1333.28,8305920,1336734,16.09,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/585
zstd 1.5.7 -9,79.58,1349.42,8305920,1243769,14.97,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/585
zstd 1.5.7 -11,39.04,1399.88,8305920,1260819,15.18,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/585
zstd 1.5.7 -13,23.03,1587.17,8305920,1260060,15.17,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/585
zstd 1.5.7 -15,12.55,2271.66,8305920,1230556,14.82,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/585
zstd 1.5.7 -16,9.71,1545.51,8305920,1192162,14.35,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/585
zstd 1.5.7 -19,5.83,1437.41,8305920,1115941,13.44,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/585
xz 5.8.1 -1,38.03,207.31,8305920,1104440,13.30,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/585
xz 5.8.1 -3,19.35,210.94,8305920,1107652,13.34,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/585
xz 5.8.1 -5,4.93,230.06,8305920,955956,11.51,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/585
xz 5.8.1 -7,4.67,231.84,8305920,955028,11.50,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/585
xz 5.8.1 -9,4.60,206.51,8305920,955028,11.50,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/585
zlib 1.3.1 -1,164.21,620.86,8305920,1514566,18.23,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/585
zlib 1.3.1 -3,117.48,688.56,8305920,1488936,17.93,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/585
zlib 1.3.1 -5,69.69,458.83,8305920,1440982,17.35,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/585
zlib 1.3.1 -7,25.71,451.55,8305920,1432147,17.24,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/585
zlib 1.3.1 -9,3.19,453.45,8305920,1430793,17.23,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/585
zstd 1.5.7 -1,587.78,1336.34,8305920,1325002,15.95,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/586
zstd 1.5.7 -3,374.40,1279.11,8305920,1400017,16.86,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/586
zstd 1.5.7 -5,244.49,1309.24,8305920,1372705,16.53,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/586
zstd 1.5.7 -7,109.69,1288.57,8305920,1338454,16.11,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/586
zstd 1.5.7 -9,80.97,1326.08,8305920,1244438,14.98,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/586
zstd 1.5.7 -11,38.33,1392.05,8305920,1261336,15.19,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/586
zstd 1.5.7 -13,19.47,1594.92,8305920,1259620,15.17,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/586
zstd 1.5.7 -15,11.11,2201.31,8305920,1230081,14.81,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/586
zstd 1.5.7 -16,7.50,1708.02,8305920,1270170,15.29,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/586
zstd 1.5.7 -19,5.62,1461.56,8305920,1116833,13.45,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/586
xz 5.8.1 -1,36.16,203.10,8305920,1106740,13.32,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/586
xz 5.8.1 -3,17.90,211.20,8305920,1108900,13.35,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/586
xz 5.8.1 -5,4.26,230.02,8305920,956120,11.51,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/586
xz 5.8.1 -7,4.13,229.90,8305920,954248,11.49,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/586
xz 5.8.1 -9,4.27,205.97,8305920,954248,11.49,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/586
zlib 1.3.1 -1,163.97,615.12,8305920,1512398,18.21,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/586
zlib 1.3.1 -3,116.81,669.09,8305920,1487292,17.91,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/586
zlib 1.3.1 -5,69.84,452.70,8305920,1438608,17.32,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/586
zlib 1.3.1 -7,25.91,452.22,8305920,1429261,17.21,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/586
zlib 1.3.1 -9,3.20,458.66,8305920,1428035,17.19,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/586
zstd 1.5.7 -1,592.51,1361.08,8305920,1333084,16.05,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/587
zstd 1.5.7 -3,375.57,1293.73,8305920,1404982,16.92,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/587
zstd 1.5.7 -5,239.38,1358.40,8305920,1377847,16.59,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/587
zstd 1.5.7 -7,110.38,1349.14,8305920,1343195,16.17,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/587
zstd 1.5.7 -9,77.95,1362.68,8305920,1249464,15.04,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/587
zstd 1.5.7 -11,36.73,1376.56,8305920,1265879,15.24,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/587
zstd 1.5.7 -13,22.66,1570.99,8305920,1262974,15.21,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/587
zstd 1.5.7 -15,12.44,2268.42,8305920,1233121,14.85,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/587
zstd 1.5.7 -16,7.82,1788.03,8305920,1285658,15.48,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/587
zstd 1.5.7 -19,4.97,1459.02,8305920,1119393,13.48,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/587
xz 5.8.1 -1,36.39,201.85,8305920,1112720,13.40,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/587
xz 5.8.1 -3,15.87,207.19,8305920,1113652,13.41,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/587
xz 5.8.1 -5,4.31,230.66,8305920,960400,11.56,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/587
xz 5.8.1 -7,4.05,230.19,8305920,958296,11.54,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/587
xz 5.8.1 -9,4.34,208.27,8305920,958296,11.54,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/587
zlib 1.3.1 -1,165.36,612.03,8305920,1514249,18.23,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/587
zlib 1.3.1 -3,117.93,672.52,8305920,1487701,17.91,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/587
zlib 1.3.1 -5,70.28,451.60,8305920,1439394,17.33,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/587
zlib 1.3.1 -7,25.78,457.01,8305920,1430405,17.22,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/587
zlib 1.3.1 -9,3.20,460.54,8305920,1428770,17.20,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/587
zstd 1.5.7 -1,572.68,1369.38,8305920,1333708,16.06,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/588
zstd 1.5.7 -3,382.18,1290.83,8305920,1404838,16.91,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/588
zstd 1.5.7 -5,243.59,1349.81,8305920,1376627,16.57,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/588
zstd 1.5.7 -7,108.90,1332.23,8305920,1342665,16.17,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/588
zstd 1.5.7 -9,79.02,1347.44,8305920,1249409,15.04,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/588
zstd 1.5.7 -11,38.60,1371.15,8305920,1265755,15.24,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/588
zstd 1.5.7 -13,17.71,1568.99,8305920,1263900,15.22,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/588
zstd 1.5.7 -15,10.51,2234.06,8305920,1235232,14.87,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/588
zstd 1.5.7 -16,7.54,1715.51,8305920,1276681,15.37,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/588
zstd 1.5.7 -19,4.78,1445.14,8305920,1122503,13.51,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/588
xz 5.8.1 -1,36.65,199.47,8305920,1110760,13.37,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/588
xz 5.8.1 -3,17.02,206.20,8305920,1112164,13.39,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/588
xz 5.8.1 -5,3.91,225.60,8305920,960632,11.57,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/588
xz 5.8.1 -7,3.85,228.19,8305920,959248,11.55,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/588
xz 5.8.1 -9,4.53,206.06,8305920,959248,11.55,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/588
zlib 1.3.1 -1,162.57,615.76,8305920,1514010,18.23,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/588
zlib 1.3.1 -3,116.75,676.92,8305920,1487692,17.91,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/588
zlib 1.3.1 -5,70.02,452.82,8305920,1439712,17.33,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/588
zlib 1.3.1 -7,25.90,455.66,8305920,1431017,17.23,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/588
zlib 1.3.1 -9,3.20,459.81,8305920,1429701,17.21,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/588
zstd 1.5.7 -1,582.91,1327.71,8305920,1335052,16.07,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/589
zstd 1.5.7 -3,380.17,1293.95,8305920,1404963,16.92,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/589
zstd 1.5.7 -5,244.58,1337.01,8305920,1376942,16.58,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/589
zstd 1.5.7 -7,109.92,1346.00,8305920,1342969,16.17,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/589
zstd 1.5.7 -9,80.82,1348.06,8305920,1251863,15.07,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/589
zstd 1.5.7 -11,39.25,1381.02,8305920,1268246,15.27,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/589
zstd 1.5.7 -13,23.30,1584.78,8305920,1265522,15.24,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/589
zstd 1.5.7 -15,13.07,2261.21,8305920,1236917,14.89,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/589
zstd 1.5.7 -16,9.55,1645.45,8305920,1263017,15.21,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/589
zstd 1.5.7 -19,5.79,1429.40,8305920,1122350,13.51,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/589
xz 5.8.1 -1,37.96,202.18,8305920,1110420,13.37,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/589
xz 5.8.1 -3,19.46,209.36,8305920,1112532,13.39,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/589
xz 5.8.1 -5,4.90,230.59,8305920,961360,11.57,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/589
xz 5.8.1 -7,4.64,229.44,8305920,958336,11.54,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/589
xz 5.8.1 -9,4.68,206.66,8305920,958336,11.54,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/589
zlib 1.3.1 -1,164.05,612.07,8305920,1514881,18.24,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/589
zlib 1.3.1 -3,119.87,668.71,8305920,1489230,17.93,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/589
zlib 1.3.1 -5,70.55,451.18,8305920,1440734,17.35,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/589
zlib 1.3.1 -7,25.90,460.15,8305920,1431963,17.24,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/589
zlib 1.3.1 -9,3.19,460.98,8305920,1430517,17.22,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/589
zstd 1.5.7 -1,586.52,1363.18,8305920,1335724,16.08,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/590
zstd 1.5.7 -3,378.60,1287.25,8305920,1405844,16.93,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/590
zstd 1.5.7 -5,244.16,1337.91,8305920,1377521,16.58,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/590
zstd 1.5.7 -7,110.28,1339.62,8305920,1343844,16.18,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/590
zstd 1.5.7 -9,79.67,1344.91,8305920,1254695,15.11,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/590
zstd 1.5.7 -11,39.15,1362.99,8305920,1270746,15.30,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/590
zstd 1.5.7 -13,23.15,1572.43,8305920,1267477,15.26,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/590
zstd 1.5.7 -15,12.97,2246.31,8305920,1238796,14.91,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/590
zstd 1.5.7 -16,9.57,1647.86,8305920,1263157,15.21,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/590
zstd 1.5.7 -19,5.87,1415.28,8305920,1122736,13.52,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/590
xz 5.8.1 -1,37.95,203.80,8305920,1111136,13.38,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/590
xz 5.8.1 -3,19.25,209.92,8305920,1114020,13.41,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/590
xz 5.8.1 -5,4.86,228.33,8305920,961008,11.57,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/590
xz 5.8.1 -7,4.73,231.01,8305920,958148,11.54,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/590
xz 5.8.1 -9,4.67,204.95,8305920,958148,11.54,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/590
zlib 1.3.1 -1,163.38,615.21,8305920,1516400,18.26,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/590
zlib 1.3.1 -3,117.55,670.17,8305920,1489230,17.93,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/590
zlib 1.3.1 -5,70.55,453.66,8305920,1442087,17.36,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/590
zlib 1.3.1 -7,26.16,467.89,8305920,1433379,17.26,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/590
