Compressor name,Compression speed,Decompression speed,Original size,Compressed size,Ratio,Filename
xz 5.8.1 -7,3.56,350.39,8305920,681104,8.20,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/8
xz 5.8.1 -9,3.55,296.93,8305920,681104,8.20,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/8
zlib 1.3.1 -1,199.77,695.97,8305920,1305421,15.72,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/8
zlib 1.3.1 -3,122.94,814.62,8305920,1156057,13.92,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/8
zlib 1.3.1 -5,84.06,616.24,8305920,1074236,12.93,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/8
zlib 1.3.1 -7,37.03,644.80,8305920,1028635,12.38,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/8
zlib 1.3.1 -9,4.32,703.02,8305920,999662,12.04,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/8
zstd 1.5.7 -1,522.03,1147.47,8305920,1196540,14.41,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/9
zstd 1.5.7 -3,481.80,1112.60,8305920,1166582,14.05,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/9
zstd 1.5.7 -5,213.61,1133.93,8305920,1119578,13.48,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/9
zstd 1.5.7 -7,107.28,1408.90,8305920,1050601,12.65,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/9
zstd 1.5.7 -9,80.77,1389.95,8305920,1031677,12.42,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/9
zstd 1.5.7 -11,38.96,1731.14,8305920,967070,11.64,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/9
zstd 1.5.7 -13,24.15,2079.31,8305920,913145,10.99,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/9
zstd 1.5.7 -15,10.28,2649.86,8305920,842235,10.14,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/9
zstd 1.5.7 -16,6.98,2517.25,8305920,842936,10.15,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/9
zstd 1.5.7 -19,3.33,2545.81,8305920,795188,9.57,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/9
xz 5.8.1 -1,46.35,230.06,8305920,842668,10.15,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/9
xz 5.8.1 -3,21.97,274.58,8305920,803148,9.67,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/9
xz 5.8.1 -5,4.54,333.63,8305920,708416,8.53,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/9
xz 5.8.1 -7,3.22,354.77,8305920,677808,8.16,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/9
xz 5.8.1 -9,3.30,299.15,8305920,677808,8.16,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/9
zlib 1.3.1 -1,198.84,699.27,8305920,1300344,15.66,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/9
zlib 1.3.1 -3,123.42,822.43,8305920,1151136,13.86,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/9
zlib 1.3.1 -5,83.88,626.12,8305920,1069515,12.88,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/9
zlib 1.3.1 -7,37.26,655.22,8305920,1024040,12.33,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/9
zlib 1.3.1 -9,4.37,701.30,8305920,994898,11.98,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/9
zstd 1.5.7 -1,540.20,1143.65,8305920,1173198,14.12,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/10
zstd 1.5.7 -3,491.42,1140.54,8305920,1152804,13.88,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/10
zstd 1.5.7 -5,213.38,1146.70,8305920,1107909,13.34,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/10
zstd 1.5.7 -7,108.27,1439.82,8305920,1039166,12.51,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/10
zstd 1.5.7 -9,82.10,1399.36,8305920,1020657,12.29,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/10
zstd 1.5.7 -11,38.97,1736.22,8305920,957403,11.53,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/10
zstd 1.5.7 -13,23.88,2131.53,8305920,903114,10.87,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/10
zstd 1.5.7 -15,11.33,2682.99,8305920,834113,10.04,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/10
zstd 1.5.7 -16,6.69,2567.93,8305920,834722,10.05,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/10
zstd 1.5.7 -19,3.44,2532.57,8305920,789823,9.51,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/10
xz 5.8.1 -1,48.09,230.73,8305920,834268,10.04,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/10
xz 5.8.1 -3,21.70,277.01,8305920,794400,9.56,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/10
xz 5.8.1 -5,4.60,335.64,8305920,702076,8.45,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/10
xz 5.8.1 -7,3.33,348.05,8305920,672636,8.10,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/10
xz 5.8.1 -9,3.27,301.09,8305920,672636,8.10,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/10
zlib 1.3.1 -1,200.78,709.93,8305920,1285063,15.47,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/10
zlib 1.3.1 -3,125.31,824.01,8305920,1138975,13.71,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/10
zlib 1.3.1 -5,86.86,616.11,8305920,1056002,12.71,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/10
zlib 1.3.1 -7,38.01,649.93,8305920,1013037,12.20,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/10
zlib 1.3.1 -9,4.45,695.37,8305920,985196,11.86,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/10
zstd 1.5.7 -1,511.34,1073.21,8305920,1305502,15.72,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/11
zstd 1.5.7 -3,449.32,1079.55,8305920,1302707,15.68,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/11
zstd 1.5.7 -5,203.71,1071.77,8305920,1256696,15.13,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/11
zstd 1.5.7 -7,99.56,1297.10,8305920,1186713,14.29,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/11
zstd 1.5.7 -9,75.77,1265.88,8305920,1155652,13.91,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/11
zstd 1.5.7 -11,35.16,1584.68,8305920,1095640,13.19,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/11
zstd 1.5.7 -13,20.45,1916.03,8305920,1037574,12.49,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/11
zstd 1.5.7 -15,9.53,2461.12,8305920,962296,11.59,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/11
zstd 1.5.7 -16,6.28,2327.41,8305920,961788,11.58,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/11
zstd 1.5.7 -19,3.51,2286.01,8305920,917829,11.05,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/11
xz 5.8.1 -1,42.75,212.91,8305920,951456,11.46,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/11
xz 5.8.1 -3,19.50,248.45,8305920,913156,10.99,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/11
xz 5.8.1 -5,4.51,304.16,8305920,800756,9.64,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/11
xz 5.8.1 -7,3.36,314.76,8305920,773268,9.31,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/11
xz 5.8.1 -9,3.39,272.14,8305920,773268,9.31,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/11
zlib 1.3.1 -1,187.82,653.56,8305920,1441551,17.36,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/11
zlib 1.3.1 -3,115.15,768.62,8305920,1295477,15.60,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/11
zlib 1.3.1 -5,79.31,604.66,8305920,1211735,14.59,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/11
zlib 1.3.1 -7,34.72,622.72,8305920,1166919,14.05,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/11
zlib 1.3.1 -9,4.17,663.74,8305920,1138505,13.71,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/11
zstd 1.5.7 -1,515.26,1098.05,8305920,1296435,15.61,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/12
zstd 1.5.7 -3,452.77,1085.59,8305920,1295818,15.60,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/12
zstd 1.5.7 -5,204.89,1087.29,8305920,1249238,15.04,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/12
zstd 1.5.7 -7,100.98,1309.04,8305920,1180360,14.21,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/12
zstd 1.5.7 -9,75.51,1271.63,8305920,1150356,13.85,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/12
zstd 1.5.7 -11,35.45,1592.72,8305920,1089782,13.12,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/12
zstd 1.5.7 -13,22.59,1917.55,8305920,1032063,12.43,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/12
zstd 1.5.7 -15,10.47,2475.41,8305920,956395,11.51,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/12
zstd 1.5.7 -16,7.25,2394.34,8305920,951341,11.45,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/12
zstd 1.5.7 -19,3.54,2363.91,8305920,903765,10.88,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/12
xz 5.8.1 -1,42.84,213.03,8305920,945928,11.39,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/12
xz 5.8.1 -3,19.36,250.22,8305920,908056,10.93,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/12
xz 5.8.1 -5,4.50,301.67,8305920,797212,9.60,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/12
xz 5.8.1 -7,3.40,313.83,8305920,769584,9.27,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/12
xz 5.8.1 -9,3.38,271.86,8305920,769584,9.27,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/12
zlib 1.3.1 -1,186.76,658.95,8305920,1433414,17.26,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/12
zlib 1.3.1 -3,116.11,774.36,8305920,1288691,15.52,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/12
zlib 1.3.1 -5,79.88,607.81,8305920,1203967,14.50,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/12
zlib 1.3.1 -7,34.82,628.20,8305920,1160327,13.97,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/12
zlib 1.3.1 -9,4.18,672.31,8305920,1131447,13.62,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/12
zstd 1.5.7 -1,517.21,1094.67,8305920,1296853,15.61,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/13
zstd 1.5.7 -3,461.40,1087.58,8305920,1285863,15.48,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/13
zstd 1.5.7 -5,206.21,1096.41,8305920,1238526,14.91,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/13
zstd 1.5.7 -7,101.85,1318.38,8305920,1171144,14.10,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/13
zstd 1.5.7 -9,76.69,1282.12,8305920,1141028,13.74,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/13
zstd 1.5.7 -11,35.88,1582.44,8305920,1081380,13.02,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/13
zstd 1.5.7 -13,22.83,1936.57,8305920,1023499,12.32,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/13
zstd 1.5.7 -15,10.76,2478.57,8305920,950991,11.45,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/13
zstd 1.5.7 -16,6.94,2301.94,8305920,946548,11.40,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/13
zstd 1.5.7 -19,3.56,2374.13,8305920,896044,10.79,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/13
xz 5.8.1 -1,43.07,216.93,8305920,939164,11.31,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/13
xz 5.8.1 -3,19.84,253.84,8305920,900872,10.85,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/13
xz 5.8.1 -5,4.60,305.17,8305920,790364,9.52,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/13
xz 5.8.1 -7,3.45,320.89,8305920,763788,9.20,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/13
xz 5.8.1 -9,3.41,274.35,8305920,763788,9.20,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/13
zlib 1.3.1 -1,186.73,661.88,8305920,1423310,17.14,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/13
zlib 1.3.1 -3,117.26,777.97,8305920,1278581,15.39,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/13
zlib 1.3.1 -5,79.67,597.99,8305920,1194371,14.38,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/13
zlib 1.3.1 -7,35.10,621.07,8305920,1151670,13.87,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/13
zlib 1.3.1 -9,4.24,662.03,8305920,1123991,13.53,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/13
zstd 1.5.7 -1,520.59,1102.02,8305920,1287929,15.51,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/14
zstd 1.5.7 -3,453.09,1104.64,8305920,1277640,15.38,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/14
zstd 1.5.7 -5,207.31,1099.85,8305920,1231936,14.83,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/14
zstd 1.5.7 -7,101.63,1330.95,8305920,1164005,14.01,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/14
zstd 1.5.7 -9,76.73,1313.22,8305920,1135904,13.68,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/14
zstd 1.5.7 -11,36.15,1596.86,8305920,1075768,12.95,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/14
zstd 1.5.7 -13,23.03,1960.20,8305920,1017843,12.25,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/14
zstd 1.5.7 -15,11.11,2463.65,8305920,947562,11.41,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/14
zstd 1.5.7 -16,7.32,2294.20,8305920,945929,11.39,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/14
zstd 1.5.7 -19,3.62,2363.42,8305920,892137,10.74,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/14
xz 5.8.1 -1,43.57,217.25,8305920,933864,11.24,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/14
xz 5.8.1 -3,19.63,258.72,8305920,895336,10.78,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/14
xz 5.8.1 -5,4.32,306.78,8305920,785892,9.46,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/14
xz 5.8.1 -7,3.30,319.27,8305920,759648,9.15,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/14
xz 5.8.1 -9,3.43,277.58,8305920,759648,9.15,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/14
zlib 1.3.1 -1,188.31,663.22,8305920,1418629,17.08,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/14
zlib 1.3.1 -3,117.76,779.56,8305920,1271726,15.31,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/14
zlib 1.3.1 -5,80.76,602.30,8305920,1187980,14.30,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/14
zlib 1.3.1 -7,35.53,624.98,8305920,1145192,13.79,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/14
zlib 1.3.1 -9,4.28,665.96,8305920,1117185,13.45,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/14
zstd 1.5.7 -1,549.87,1173.94,8305920,1163886,14.01,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/15
zstd 1.5.7 -3,505.18,1129.38,8305920,1127318,13.57,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/15
zstd 1.5.7 -5,222.01,1156.75,8305920,1080489,13.01,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/15
zstd 1.5.7 -7,110.62,1449.61,8305920,1012256,12.19,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/15
zstd 1.5.7 -9,83.67,1414.29,8305920,996056,11.99,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/15
zstd 1.5.7 -11,40.47,1778.77,8305920,931825,11.22,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/15
zstd 1.5.7 -13,25.86,2140.49,8305920,879364,10.59,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/15
zstd 1.5.7 -15,12.43,2725.40,8305920,810983,9.76,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/15
zstd 1.5.7 -16,7.84,2674.99,8305920,809984,9.75,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/15
zstd 1.5.7 -19,3.60,2654.55,8305920,761076,9.16,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/15
xz 5.8.1 -1,49.34,240.07,8305920,812576,9.78,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/15
xz 5.8.1 -3,23.53,288.48,8305920,773188,9.31,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/15
xz 5.8.1 -5,5.20,345.72,8305920,683624,8.23,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/15
xz 5.8.1 -7,3.69,363.08,8305920,653012,7.86,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/15
xz 5.8.1 -9,3.66,308.04,8305920,653012,7.86,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/15
zlib 1.3.1 -1,206.97,718.90,8305920,1260584,15.18,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/15
zlib 1.3.1 -3,128.91,847.37,8305920,1114173,13.41,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/15
zlib 1.3.1 -5,90.22,630.95,8305920,1031679,12.42,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/15
zlib 1.3.1 -7,39.09,660.43,8305920,985777,11.87,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/15
zlib 1.3.1 -9,4.57,708.11,8305920,957409,11.53,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/15
zstd 1.5.7 -1,549.87,1170.05,8305920,1155846,13.92,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/16
zstd 1.5.7 -3,502.13,1134.91,8305920,1126266,13.56,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/16
zstd 1.5.7 -5,220.85,1156.01,8305920,1080158,13.00,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/16
zstd 1.5.7 -7,110.67,1459.76,8305920,1012081,12.19,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/16
zstd 1.5.7 -9,84.00,1416.55,8305920,996268,11.99,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/16
zstd 1.5.7 -11,40.53,1781.75,8305920,931519,11.22,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/16
zstd 1.5.7 -13,25.96,2145.97,8305920,878984,10.58,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/16
zstd 1.5.7 -15,11.80,2744.85,8305920,806099,9.71,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/16
zstd 1.5.7 -16,7.87,2649.84,8305920,805888,9.70,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/16
zstd 1.5.7 -19,3.62,2639.98,8305920,761610,9.17,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/16
xz 5.8.1 -1,49.06,237.92,8305920,812864,9.79,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/16
xz 5.8.1 -3,23.48,286.29,8305920,772684,9.30,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/16
xz 5.8.1 -5,5.20,347.30,8305920,683808,8.23,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/16
xz 5.8.1 -7,3.70,365.17,8305920,653076,7.86,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/16
xz 5.8.1 -9,3.62,307.13,8305920,653076,7.86,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/16
zlib 1.3.1 -1,207.71,721.40,8305920,1260738,15.18,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/16
zlib 1.3.1 -3,127.95,837.52,8305920,1114344,13.42,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/16
zlib 1.3.1 -5,89.42,628.68,8305920,1031822,12.42,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/16
zlib 1.3.1 -7,39.14,663.56,8305920,985968,11.87,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/16
zlib 1.3.1 -9,4.59,715.17,8305920,957354,11.53,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/16
zstd 1.5.7 -1,548.73,1180.70,8305920,1162073,13.99,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/17
zstd 1.5.7 -3,502.93,1134.84,8305920,1130796,13.61,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/17
zstd 1.5.7 -5,219.04,1165.42,8305920,1083558,13.05,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/17
